Rv0239	6.42790863199
Rv0238	1.01635634586
Rv1322	0.843301076156
Rv1323	7.3668011888
Rv1324	13.7917554556
Rv1321	4.77209197213
Rv0231	0.365792963866
Rv0233	0.79327474113
Rv0232	0.905722491082
Rv2929	1.60525478162
Rv0237	0.321119792293
Rv2375	0.787435705181
Rv2928	0.953950771499
Rv3170	0.927255269474
Rv1254	1.40965357995
Rv1328	1.73412124036
Rv1524	0.401313695406
Rv1525	0.635967180999
Rv0309	7.22976410412
Rv0308	2.614704454
Rv1520	3.37320430463
Rv1253	2.3618414528
Rv0306	0.186003814115
Rv0301	7.04801275884
Rv0300	7.90642456921
Rv0303	2.47417848775
Rv0302	0.987409487905
Rv0125	1.87154353171
Rv0124	0.255930060023
Rv0127	1.27821494499
Rv0126	1.2446282919
Rv2813	0
Rv2812	0.177159062131
Rv0123	1.35661477469
Rv0122	5.42645909875
Rv0128	1.92259654846
Rv3780	6.98555369055
Rv3781	1.06414118745
Rv3782	3.41380085534
Rv3783	1.03760084905
Rv3784	0.636778363628
Rv3785	1.62844345741
Rv3788	0.772011706832
Rv3789	0.341941258277
Rv3259	0
Rv3254	0.539518267743
Rv3331	0.579350076192
Rv3330	0
Rv3332	0.216869781531
Rv3334	1.98559071568
Rv3337	4.52673531035
Rv3338	0.969010553347
Rv1898	4.86267114043
Rv1895	2.05490695507
Rv1892	2.00656847703
Rv1893	2.29006530773
Rv1891	3.06654936784
Rvnt08	159.477603513
Rvnt01	1331.86120099
Rvnt02	351.890799056
Rvnt03	2106.5249516
Rvnt05	53.0436376902
Rvnt06	1249.81904492
Rvnt07	459.910992383
Rv1250	1.07655456531
Rv1523	0.239326096397
Rv1521	1.14045513897
Rv2318	0.283226685184
Rv2408	0.173586313312
Rv2316	0.143129081733
Rv2317	0
Rv2310	0
Rv2311	0
Rv2312	0
Rv1259	2.36011736108
Rv1629	0.183947766059
Rv3004	1.10776827755
Rv1529	0.925034931884
Rv3169	0.888317147837
Rv2811	0.205277235643
Rv2260	0.98274456119
Rv2263	0.26192772145
Rv2265	0.406211747018
Rv2266	1.55282810913
Rv1799	4.57413568009
Rv1798	3.67885491301
Rv2443	0.846159723872
Rv2601A	3.91385725937
Rv1791	36.7329538992
Rv1790	4.38965465117
